4.597143748597842805e-02,5.919731652547431666e-02
6.354027282125618292e-02,5.498851672266621970e-02
3.797212712798369444e-02,5.310517255745501874e-02
4.576280035377110200e-02,5.421919884206648221e-02
4.650002363169895153e-02,5.460312902409039659e-02
5.504803468705639358e-02,5.500942383435387245e-02
4.037701329217128349e-02,5.981966460418485648e-02
4.254087189331196700e-02,7.046315720551254991e-02
5.393353650837465207e-02,4.375939296121468536e-02
3.930010034034073230e-02,8.221124111802866063e-02
4.372068208076582835e-02,3.779146088255019853e-02
6.105877215543341341e-02,4.271326911654795694e-02
5.888073319635864222e-02,6.108202990511408387e-02
5.260952150078569700e-02,5.462874273392639979e-02
4.640226048825948912e-02,5.400240550798686423e-02
5.146033747344953835e-02,3.841377329142064978e-02
6.304263501535227465e-02,5.801128478375838782e-02
5.230460057141161911e-02,5.916821155858777159e-02
3.747899820030980295e-02,5.861369604672247990e-02
5.966170427380040886e-02,4.258257042385002467e-02
4.842799108226367166e-02,5.016080463748789214e-02
3.760533128031164768e-02,4.912171137666613424e-02
3.299096747664296420e-02,5.251902871635030778e-02
3.679535674622263358e-02,6.709149886700752075e-02
4.684811921198406975e-02,4.366648866596692380e-02
5.702350057086735119e-02,5.951594399417890757e-02
4.216899575794372940e-02,5.230826068014111929e-02
3.601353853708939845e-02,5.215208009641287418e-02
5.574646783254692817e-02,5.678474223643154711e-02
4.877256624248554190e-02,1.015749196608008859e-02
4.082776203663771725e-02,5.069474238345340888e-02
5.530832489925863876e-02,5.844179173405881361e-02
3.385605427242601578e-02,6.063561726264920376e-02
2.434493634072554605e-02,5.967031874382153211e-02
5.241781670308062052e-02,6.026584278638560943e-02
3.577087111284513871e-02,5.914983448823445122e-02
4.449379707157889025e-02,4.492986298086650704e-02
6.613662424948590912e-02,6.430851229383663381e-02
5.408443409500539312e-02,6.271568737228892798e-02
3.919335544098153518e-02,5.046631028112158468e-02
4.757193511174948042e-02,7.143227744409980096e-02
5.466978847658075791e-02,5.296123031374844886e-02
3.663358246193466894e-02,5.045981993872666882e-02
5.232649891655714869e-02,4.017661335164883496e-02
4.689614990198391620e-02,5.537000089878980902e-02
3.829886892636022444e-02,3.811363879529111598e-02
5.750791133570060804e-02,6.266397990848925070e-02
6.185464268653198538e-02,4.931358705145048871e-02
3.608561422932843321e-02,5.002279217184881638e-02
4.938351509309293202e-02,4.863675947167803854e-02
1.956175214461429168e-01,6.004561311052427491e-02
2.033689713579357738e-01,6.200956780894847226e-02
2.148549633838193196e-01,5.859386492085064818e-02
1.817673461453700734e-01,6.283039883732678688e-02
2.086078807774884858e-01,5.847419976131004032e-02
2.074525151282158864e-01,5.518948077215201503e-02
1.967570142004849143e-01,4.090930081915711281e-02
2.133407597784149901e-01,6.014944580454759104e-02
1.858289627709872882e-01,6.512445698266654259e-02
2.079582543729954769e-01,5.867944227842677996e-02
2.203469728781519976e-01,4.637749593733017650e-02
1.810431064173816385e-01,5.311026056343783747e-02
2.116085830741413487e-01,5.717148048016761075e-02
1.823011919363967392e-01,4.581757610778903339e-02
1.887110430468671163e-01,5.317283691414993740e-02
2.051119119227423904e-01,5.004846490908911039e-02
2.074459226065278605e-01,5.368348704453414222e-02
2.112502911782380699e-01,4.893792388968742219e-02
2.048245073655544923e-01,4.633241370612403709e-02
2.101704289603948395e-01,3.893984993667534700e-02
2.023050624203814041e-01,6.194057612255352008e-02
2.047188857683760466e-01,5.007659595188631435e-02
1.919845223484206165e-01,5.308703098152472988e-02
1.962205906220007290e-01,4.170120625573888601e-02
1.793947558974904322e-01,5.722406891612013408e-02
1.960472594185785900e-01,4.009993548787583323e-02
2.051454523954555631e-01,5.462407236993911674e-02
1.917935391710692827e-01,4.100739891965699685e-02
1.961786412507115773e-01,2.971508292314204228e-02
1.929479599284475433e-01,5.897448120274978445e-02
1.925788742228943529e-01,3.652357552591016521e-02
2.077753861372893807e-01,5.114773204772022491e-02
2.123063885781878435e-01,6.539531244683489952e-02
1.987859432661438219e-01,4.364179729624795973e-02
1.814750070952429462e-01,4.954224881944014475e-02
2.186619607649884223e-01,6.327634872753992723e-02
2.143594673441471810e-01,4.591035734175809985e-02
1.984992151866964150e-01,6.766301825148823834e-02
2.183639591231227584e-01,5.043836250239667335e-02
2.073356680788906725e-01,4.965584331164479143e-02
1.985297606904395107e-01,6.338861170402021461e-02
1.909689693132698707e-01,5.527327608611032339e-02
2.064302154120514210e-01,5.020819862651808990e-02
2.008432110750150434e-01,6.003635007947319413e-02
2.225835674650042950e-01,6.115744427324196208e-02
2.019427694178273780e-01,3.842698760549086850e-02
1.868471994052667284e-01,5.121771370843017368e-02
2.021564031501312531e-01,5.627487245297331520e-02
1.923659203973240306e-01,6.314681751419476408e-02
1.985809162013462970e-01,5.849364262316483765e-02
1.866276431315243844e-01,6.081300571536137067e-02
2.107699085398363481e-01,4.716450606793289729e-02
1.878862443774647062e-01,5.126365381227019485e-02
1.925334137753368369e-01,3.411514885743972131e-02
1.915762936046280784e-01,3.935195906030260204e-02
2.063227308452112718e-01,5.345217523589949199e-02
2.124104109527870654e-01,3.518002865325930290e-02
1.700845531126599086e-01,5.259073269167090225e-02
1.913117838318341424e-01,3.017118279251002413e-02
2.051410311124433061e-01,5.692995177843641202e-02
2.041682965528585636e-01,4.167222477334230069e-02
2.061007724636006178e-01,3.834146084786644454e-02
2.248329838503106415e-01,5.512164225217539709e-02
2.048491002691867902e-01,4.740540104771300001e-02
2.087048630889268563e-01,6.417149207386410592e-02
2.150689496055451788e-01,5.181637374264956575e-02
1.890808712852553031e-01,4.804541196190237340e-02
2.193855514104774418e-01,3.816915478218338431e-02
2.080277232543668031e-01,4.561171860258564359e-02
2.027078773735894734e-01,6.538670714540986695e-02
1.818383367159249198e-01,5.323352085655697757e-02
2.091379943470586533e-01,4.332198335665619210e-02
2.051214600081541217e-01,3.436278429487139852e-02
2.043544504811508067e-01,5.288446459638655728e-02
1.887731245299587857e-01,6.024105794984025569e-02
1.893033977169017723e-01,4.748020128765652326e-02
1.907931306991490494e-01,6.168088805508225442e-02
2.118819677440418880e-01,3.104308914628734276e-02
1.796773712769791365e-01,3.587911481519205636e-02
1.929213114715478405e-01,2.249586245645769644e-02
1.857296167092032380e-01,5.420966959073402619e-02
1.966098298156025992e-01,5.849715647507541805e-02
1.924502581656204747e-01,7.440039318765666321e-02
2.057602306878767440e-01,5.487538262646369375e-02
2.079260099159716824e-01,7.044483154151673365e-02
2.114835662210609035e-01,5.770360012129499561e-02
2.049215550147344966e-01,4.951185201954833026e-02
1.868882197664628320e-01,6.092821772481036430e-02
1.959241978670134554e-01,7.339304754620634696e-02
2.038984084466974045e-01,5.795716657351838996e-02
2.112600157220644870e-01,6.616769363993638131e-02
2.023162962068937309e-01,4.942650464199319083e-02
2.023505940544678694e-01,4.014839273652849594e-02
2.134580522302571282e-01,5.085916601680303545e-02
2.158529632458260350e-01,5.365276820407108987e-02
2.027791101906596949e-01,2.966334096976586815e-02
2.119357284800473251e-01,6.019699080531114993e-02
2.136365645293836768e-01,5.496508290129423907e-02
1.830661766703157445e-01,7.081804878918816770e-02
2.004277255988725359e-01,3.976435355723273446e-02
5.863408778084974043e-02,2.075336999323197373e-01
5.153805278842212706e-02,2.094883179390902295e-01
5.479456763179173240e-02,1.932314735788206173e-01
4.655034036804141240e-02,2.054159449840296803e-01
5.965158028661800282e-02,1.994739310361358375e-01
5.292872199813798001e-02,1.973571833981425105e-01
5.024968676361966924e-02,1.929819256242631675e-01
6.108480903507049198e-02,2.059641788709907773e-01
5.230947537447696444e-02,1.968875019690311257e-01
5.363737355082694169e-02,1.980255963397713481e-01
5.407324201967710769e-02,1.906341161378528326e-01
5.620550800412425080e-02,2.112888101660344020e-01
5.388834265520017069e-02,1.977849994633942288e-01
4.829563737367248422e-02,2.146407410841441321e-01
4.170027570615043866e-02,2.081379071506195000e-01
2.910660141620854263e-02,2.004271552032123038e-01
5.319516455376610553e-02,2.091487551394478894e-01
5.124690465785086690e-02,2.140024978523029919e-01
5.480605511648575789e-02,1.885737045842197646e-01
6.133490033608812730e-02,2.158669916276783063e-01
4.913180765839286063e-02,2.001230074154541627e-01
4.919440669657406534e-02,1.967404094487625044e-01
5.913485637697901004e-02,2.105508741532614581e-01
5.896477242171743738e-02,2.122029835680404874e-01
4.940679986949105679e-02,2.113559137218963824e-01
4.889916456695215380e-02,1.806745724856081980e-01
5.578787810539224956e-02,2.047563184892299826e-01
5.420343397597093132e-02,1.897220110483626154e-01
6.556528042457293592e-02,2.037209911012704544e-01
5.056351201324804645e-02,2.105358480144693123e-01
5.443245302294729554e-02,1.953104258944664273e-01
7.094593472451352079e-02,2.135854835626143644e-01
5.018258808348727978e-02,1.972069544509773842e-01
4.566484122727444001e-02,2.052568531818235731e-01
5.740759156694896781e-02,2.162156916801180329e-01
2.987517289423219022e-02,1.995800023922376099e-01
3.001682868335533994e-02,2.136119962287712504e-01
4.381906347172632998e-02,2.080946802302991172e-01
3.971856310959977210e-02,2.073714243588863082e-01
3.782307515915273033e-02,2.056400721836050549e-01
5.742591872779768958e-02,1.933082842960611170e-01
5.022058799431541182e-02,1.972741897492769070e-01
4.505515134877963873e-02,2.033753666787495029e-01
5.147528712061336109e-02,1.848326425449244304e-01
4.933673038435384961e-02,1.940736049896829851e-01
3.885049855343222780e-02,1.897289243644920687e-01
5.211422968203441308e-02,1.825304885398797150e-01
5.662188125834303337e-02,1.927854811881067332e-01
5.449801880973963175e-02,1.943093854750612970e-01
5.428945609318969190e-02,1.855376577635266810e-01
4.786397961730579770e-02,1.980683690983828793e-01
4.813598438547373598e-02,2.012974751952104069e-01
5.237772104424714276e-02,2.000443820851756926e-01
4.057025027609452439e-02,1.982902236862807699e-01
5.323810860269666267e-02,2.038963215874570467e-01
4.889810332675757765e-02,2.054706949138830341e-01
4.752910127111142913e-02,1.996365743684791194e-01
4.654216437893790581e-02,1.970464245995103003e-01
5.440283712823937995e-02,1.960192656517945609e-01
4.137820554947889418e-02,1.936949564221282227e-01
3.479234785146753661e-02,2.010795187546945140e-01
5.974888088934239561e-02,1.985749297198397545e-01
6.077489367367051171e-02,1.926504682783640454e-01
4.727552181502237688e-02,1.920009523875170487e-01
5.794503100377793037e-02,2.014904935785276074e-01
5.930689318270490618e-02,2.032382927832511454e-01
4.528031136437279253e-02,1.975313106492913584e-01
3.632275986389574274e-02,1.881917848468965260e-01
3.438193985728161400e-02,1.941647410043879363e-01
5.188988208971116040e-02,2.032488430401261370e-01
4.160748174713949088e-02,1.930884644752146606e-01
6.050133935651793443e-02,2.029552463871817369e-01
3.965176041449498118e-02,1.995693573952189437e-01
2.997293561492761493e-02,1.993358465831568949e-01
5.754699330089600717e-02,2.034314707260203303e-01
6.569629728094662779e-02,2.118072781848526209e-01
7.751208115679404653e-02,2.043953222069737341e-01
6.750131820413793338e-02,2.022750142577797450e-01
4.989294495370598381e-02,1.911551860131850411e-01
4.592095663031503516e-02,1.935913549087648067e-01
2.226450607777001600e-02,1.805549941787706336e-01
3.938906214005703788e-02,1.939230189521641001e-01
6.261231655428790843e-02,1.853339243760599997e-01
7.200709606176620980e-02,2.217822132487681508e-01
4.736726711873337492e-02,1.912079114110792066e-01
4.537324936681984278e-02,2.109412618025351682e-01
2.561760680674295826e-02,1.977092797006597957e-01
5.038763089605687029e-02,2.011584947205417584e-01
4.632619231013357375e-02,1.923948005536666450e-01
6.365681969302566801e-02,2.067481516999512270e-01
5.695291284961780109e-02,1.963898847565326566e-01
4.011597941600973660e-02,2.042879438613008081e-01
5.434364706882350432e-02,2.054289260247802174e-01
5.589526557323235001e-02,1.944187772453817575e-01
5.095229019331309200e-02,1.857714869565002813e-01
5.704230035677311517e-02,1.925587856327814484e-01
4.515630655561177209e-02,2.077499301061653536e-01
5.253580579548296214e-02,2.001391158195344744e-01
5.493817042544289764e-02,2.065700967541503064e-01
5.000667802165104786e-02,2.174592489996679534e-01
2.164802731605917074e-01,1.913839372603431122e-01
2.146045530971230353e-01,1.861292385939668503e-01
1.944673800722806489e-01,1.821889692137803052e-01
1.920458044034167311e-01,1.934071118267746414e-01
2.043337933432327891e-01,2.021865094622902481e-01
1.956366492577180649e-01,1.889920042255636146e-01
2.043350287996314463e-01,2.005588870819237923e-01
1.969863573080364860e-01,2.024519584164967412e-01
2.165773099084974673e-01,1.847143235032053799e-01
1.927845752343182451e-01,2.087806619943194386e-01
1.987945273568811344e-01,1.908816831172932271e-01
1.966056407847361076e-01,1.815699618174357877e-01
1.974682553199069157e-01,2.002209221635266878e-01
2.269807658850999943e-01,1.999148275946053266e-01
1.966730878944035477e-01,1.961369623151678343e-01
1.979614803684492108e-01,1.957038941704554169e-01
1.894536246762638099e-01,2.170562634244532219e-01
1.798142344659502123e-01,1.855931526695673572e-01
1.933238139083153784e-01,1.935167967765335229e-01
2.083671244299712677e-01,1.811096299062027737e-01
1.886848111893869029e-01,1.994255304031925524e-01
1.947738335426500988e-01,2.108298069226191007e-01
1.898277889329030299e-01,1.952851361753666914e-01
2.008432194969420603e-01,1.948533393551737658e-01
1.929757502028626448e-01,1.948467904751679802e-01
1.971084585501522157e-01,2.027362313906052871e-01
2.005463523780650625e-01,1.982250593971897068e-01
2.084449188782506457e-01,2.113837977627415765e-01
1.840988467714671784e-01,1.908625986142319653e-01
1.789440533138596245e-01,2.072797742655021203e-01
1.951013749793540641e-01,2.092348783989058658e-01
1.925748132636082299e-01,2.083676519807601824e-01
2.071559195297139055e-01,1.935668940513935177e-01
2.021805312565725932e-01,1.958005646293902169e-01
2.100834678365851582e-01,1.995695360572931065e-01
1.802741953831284438e-01,1.923510724419627838e-01
1.693189868328975334e-01,2.010803927275123804e-01
1.836311875630586010e-01,2.014762880959322378e-01
2.053671695596213098e-01,2.049842371829456444e-01
1.784290497495505112e-01,2.037657234030742504e-01
1.987651494512146788e-01,1.992448348651962298e-01
1.990717417897387986e-01,1.937211314159821007e-01
2.111118987010586201e-01,2.017952806711215685e-01
1.887416049810589913e-01,2.064798426807432918e-01
2.154180197806270791e-01,1.996371266425704671e-01
1.984360839500758367e-01,2.024414460282814576e-01
1.951462668218973406e-01,1.829887899143084751e-01
2.044737584052443991e-01,2.285773119784607899e-01
2.030917254344973555e-01,1.981897404464538215e-01
2.062956656998155280e-01,2.064775184446111245e-01
1.904511465048031871e-01,1.915002259943686669e-01
2.004486230897398191e-01,1.978717132197290729e-01
1.967272333994903588e-01,1.928469459000995145e-01
2.041272294300724988e-01,1.984314974009682986e-01
1.922289809340487488e-01,1.990424967791704358e-01
1.796208194345330633e-01,2.007333151648856839e-01
2.026728350302051118e-01,1.942870228801540922e-01
2.099676942895598308e-01,1.997283772373070754e-01
2.024295546236521692e-01,2.051621564545085818e-01
2.041959658010423784e-01,2.075258217841561281e-01
2.010092253835238374e-01,2.029670088477423806e-01
2.012659833918430119e-01,1.843591092328301373e-01
1.908190402467062341e-01,2.127003551039708951e-01
1.869880552570529209e-01,2.013898103475682821e-01
1.965979452326330201e-01,2.142884757879418567e-01
2.100063284842243472e-01,1.975241019322658553e-01
1.926711305925030704e-01,2.024993037752979563e-01
1.968460721047251838e-01,1.988782647479605536e-01
2.006070019482984468e-01,2.163980072298710700e-01
2.030306948152121871e-01,2.039374561555593879e-01
1.988390911050204324e-01,2.117561213844179058e-01
2.054507750196525040e-01,2.050364590376180240e-01
2.209573349919027041e-01,1.938041484467413755e-01
1.943836254613009740e-01,1.901330589123489956e-01
1.933489356604187748e-01,2.057517946998179692e-01
1.844866681225983407e-01,1.784397256683677158e-01
1.933032994442401009e-01,2.049534755422399990e-01
1.864659617506196632e-01,1.938144367378450417e-01
2.066058527078341589e-01,1.989269101049339905e-01
1.866579259219987019e-01,2.060397195399887027e-01
1.862488870782167405e-01,1.798216494953355782e-01
2.039640688484297415e-01,1.977892360036093422e-01
2.043805838203835157e-01,2.127792192252548620e-01
2.164404016253063390e-01,1.952761974793858768e-01
1.816203147542720941e-01,2.074357408279050019e-01
1.763726575752606052e-01,2.029021038642924712e-01
1.958959574947882476e-01,1.821062287787496292e-01
1.919338619405903945e-01,2.030602518704404669e-01
2.127401372300028459e-01,1.854159424225103048e-01
2.008001212014236259e-01,2.119195412247963650e-01
2.020398195719772805e-01,2.131106792461554544e-01
2.006411658710371970e-01,1.991101401691501016e-01
1.932574368392339925e-01,2.006526115183439873e-01
2.026113455681192443e-01,1.915741234236656432e-01
2.111026713949055167e-01,2.075612908119260913e-01
1.863661912453989100e-01,1.964645227786215309e-01
2.090017015037039794e-01,2.061189256846583107e-01
1.999394596162669402e-01,1.976068643209760445e-01
1.954324593609552962e-01,2.020977141248717079e-01
2.256361649655478918e-01,2.082020325032299390e-01
5.423286770789089717e-01,5.029058590762219144e-02
5.664070727611211220e-01,6.332582362411699750e-02
5.533111640738598291e-01,3.608989482720202646e-02
5.490860562041022241e-01,4.115080203267695164e-02
5.619836203626505933e-01,4.153989470269532636e-02
5.403288515662306724e-01,5.770589646178931470e-02
5.481539665530569261e-01,4.754603204390180082e-02
5.375842525193101906e-01,4.272680320448261210e-02
5.492885375212449572e-01,5.530982197570656622e-02
5.438597847317676592e-01,5.735422792367172312e-02
5.614537478367903622e-01,5.009380425917105140e-02
5.391587159678425945e-01,6.013647422580536972e-02
5.557346459769904046e-01,3.740987355445250795e-02
5.522643125644028927e-01,7.480141902809830934e-02
5.511618224282681666e-01,2.519693771150978423e-02
5.433328841326121594e-01,6.493073428829836125e-02
5.629241864119907124e-01,4.866924730367083035e-02
5.472361844790831764e-01,4.650386361986304229e-02
5.417827178990372028e-01,5.212016162976605693e-02
5.454610678834302950e-01,5.563413121279277285e-02
5.479398187054957958e-01,3.676958195126243945e-02
5.395980755098167547e-01,3.524850216042145490e-02
5.416696233181681475e-01,5.252124935648874032e-02
5.564256934816164124e-01,5.980593255403575392e-02
5.595506023099108273e-01,6.534930280299587613e-02
5.534947818615206794e-01,6.578207545145875468e-02
5.517680231982826644e-01,4.801296840084789269e-02
5.558532924593730939e-01,4.466310243234733468e-02
5.629856863487191498e-01,4.931888054062811416e-02
5.421453543757061011e-01,5.326738265246974691e-02
5.314441728573471302e-01,4.942412140724081887e-02
5.397445016346805735e-01,6.329979108616320960e-02
5.337889402830212626e-01,5.316424802662335358e-02
5.470117846994658750e-01,5.544239043142649981e-02
5.489087493541646712e-01,4.445156899822933633e-02
5.500898405796956769e-01,5.206368617922441794e-02
5.559927007212366323e-01,3.757735716725945502e-02
5.516621720239579529e-01,4.344205856194647414e-02
5.423563908706069414e-01,4.854486523588223690e-02
5.411049576124097316e-01,4.150722667476585553e-02
5.606804683387036636e-01,4.743556824122416304e-02
5.492882727780690200e-01,3.364654500758628569e-02
5.513468237883335510e-01,4.844618993821982189e-02
5.421678768083295630e-01,4.821681452726915562e-02
5.507380303107204389e-01,5.444422121670727810e-02
5.438066210215780627e-01,5.678602337683281986e-02
5.418683633900017727e-01,4.984104645065271649e-02
5.502959240853961820e-01,6.022172140435062132e-02
5.494859064615018607e-01,4.637766184705711947e-02
5.566227920103088422e-01,4.249829547634340066e-02
5.530196895852403927e-01,4.221061719203181295e-02
5.496703436697421008e-01,5.270881466616519906e-02
5.307739226131028554e-01,4.043571440697488195e-02
5.398459054966572301e-01,5.806683699324093756e-02
5.529317639129207596e-01,6.425081748533188752e-02
5.473338825483465842e-01,4.365918150760024485e-02
5.568779676042122651e-01,4.942621056710476413e-02
5.503904938382159218e-01,6.400107127430057496e-02
5.472580647847463675e-01,4.597244860708415981e-02
5.517775326424996241e-01,4.700218392604607609e-02
5.441467557959384083e-01,5.349981393868889767e-02
5.426281522120688372e-01,5.861957260783409729e-02
5.585424167604658985e-01,5.966996954351026089e-02
5.538177678452147479e-01,4.637813319907952564e-02
5.495950662847177703e-01,4.261444520697452165e-02
5.354275787012661159e-01,5.594592783486349724e-02
5.571895042807202270e-01,5.519328239949999881e-02
5.620099223739378758e-01,5.638161457109309299e-02
5.387551697509832538e-01,5.713688546369109084e-02
5.664144169878859714e-01,4.066682193925214711e-02
5.439246438361310387e-01,5.697320994803743710e-02
5.588387192097522549e-01,6.218355789024276881e-02
5.595739618237974833e-01,4.107021772266811893e-02
5.525867368397162638e-01,5.635923488386849339e-02
5.352698430433175947e-01,4.893505155944551099e-02
5.249748635558248999e-01,5.104842976139028349e-02
5.620269490213984920e-01,4.608416457000589356e-02
5.379317037243698252e-01,4.759757895321032467e-02
5.464591063730636078e-01,4.338898520258963054e-02
5.420307688272542057e-01,4.954858461380200196e-02
5.543918594776595654e-01,3.937125288562529080e-02
5.334254120725621107e-01,4.054958350902025666e-02
5.559505497844037247e-01,4.911014771339305279e-02
5.413986823280464433e-01,5.427522682198380327e-02
5.431892673369754787e-01,5.550691934557740181e-02
5.606833921056020298e-01,5.657921647668927301e-02
5.557358293381187142e-01,6.229861532643739264e-02
5.546036902765888454e-01,4.647444022892077004e-02
5.520283935076913950e-01,5.269832150780166813e-02
5.598997027628964673e-01,5.703475835243917991e-02
5.542537657176659360e-01,5.965450290921191917e-02
5.585512969552042239e-01,4.988203191742675985e-02
5.505884201205925033e-01,5.868641607843493035e-02
5.529461840084426427e-01,4.197781177261127039e-02
5.445082942443075780e-01,3.050183988825434789e-02
5.361957995516291042e-01,4.086226004923049215e-02
5.507652743858318933e-01,4.590158922846943740e-02
5.345219444957054478e-01,4.653503236105917262e-02
5.722903881871295173e-01,5.657646484613739618e-02
5.424940319891240481e-01,5.479905556927070626e-02
7.061666127493504419e-01,4.855788252821197082e-02
6.949892451854325914e-01,5.774491216007018174e-02
7.065435707684672995e-01,5.186351722152916788e-02
7.029514044734116451e-01,5.437400890700447298e-02
6.950500359911496728e-01,4.412239481209105640e-02
7.001461816130932769e-01,6.577420416142232273e-02
7.008845387775687330e-01,3.196046602077032284e-02
6.834288818013940503e-01,4.971535798032059722e-02
6.968631942155582015e-01,4.392646037524807617e-02
7.094424227959080786e-01,3.769134656266577565e-02
7.157715622019260593e-01,3.620526951737757654e-02
7.033052345150817564e-01,5.715830763733574515e-02
7.053996985257877661e-01,5.765412934489813623e-02
6.927277619932804553e-01,4.823296043964970387e-02
7.016874308138083549e-01,3.199549742822540427e-02
6.971659102928233764e-01,3.172733723622658125e-02
7.107858488541808351e-01,5.308942551169038016e-02
7.061131938392209983e-01,4.283546532058422202e-02
6.965413350839442241e-01,5.061539262945573964e-02
6.953646556805929135e-01,4.398073798465550188e-02
7.106021187793828409e-01,5.472995699341560299e-02
6.968157348451371469e-01,5.833860445208618323e-02
6.899480555083600253e-01,5.761002318855015791e-02
7.070773961657033091e-01,3.014531703719118202e-02
6.931872217072307940e-01,4.881209906654658537e-02
6.999024007609563336e-01,4.889466013002714828e-02
6.933032554456546315e-01,5.747278799163892810e-02
7.031692848232056203e-01,4.591313894284176911e-02
6.911532521350666203e-01,4.379916842087178130e-02
6.964999863214600406e-01,5.008133430353198245e-02
6.920946479076439672e-01,5.489712148584682122e-02
7.122296556661354971e-01,5.483738989653839241e-02
6.742738118739123321e-01,4.900467979961040804e-02
7.017087870848665032e-01,4.280439649664579543e-02
6.848562796430868183e-01,4.770274997809231116e-02
6.975606094723315609e-01,5.734525972028217677e-02
7.099952699033742487e-01,4.944025361153436132e-02
7.004255054014868476e-01,5.577321540639058883e-02
6.825017218698369303e-01,4.854209442628400900e-02
7.104213074865374233e-01,5.048857480567010836e-02
7.069713175409235717e-01,5.832566391454623023e-02
7.121909773810217725e-01,3.890932642338476577e-02
7.177525808627228665e-01,7.410493470796215842e-02
7.100288277099726653e-01,5.979835711751067123e-02
6.782917187944935700e-01,4.816315250665102049e-02
7.092382124702630852e-01,5.173403787713400093e-02
7.125714190930252379e-01,4.722265545284447946e-02
7.032269419646778319e-01,4.798159180505217475e-02
7.127718671889214930e-01,5.096730881443052585e-02
6.869386861664225075e-01,3.679819359942798629e-02
7.053352888612726135e-01,5.067517176119293310e-02
7.006039051544576957e-01,4.884889549395010633e-02
7.030130009866590868e-01,3.617735838732402676e-02
6.797564237698654477e-01,2.766547038031110656e-02
7.043778724667542068e-01,5.706273960991512656e-02
7.066200925441901148e-01,5.541230112906532501e-02
7.195294426989456982e-01,6.014719651347000262e-02
7.174360398806131078e-01,5.956710005279968606e-02
6.939652607211608260e-01,4.630847430994140812e-02
6.881148538008714510e-01,5.052493639071066467e-02
7.048233669927144174e-01,4.028334494888491379e-02
7.082337643147715855e-01,5.499140559742214662e-02
7.059030138006071597e-01,5.045884866692335741e-02
6.885033854764955885e-01,4.188500427575425622e-02
6.995440698562038762e-01,6.806201013557952595e-02
7.043732527639660068e-01,5.567776167544637167e-02
7.175873311622303907e-01,5.096778539527690305e-02
7.005405241733679844e-01,5.162787371783832818e-02
6.999633152247243251e-01,4.911626787392291138e-02
6.922537697005256563e-01,4.064674608324214677e-02
7.105822634435353669e-01,3.632382478892664385e-02
7.079931132325846255e-01,3.235231342792672243e-02
6.943010381662039210e-01,3.998149048703134728e-02
6.954502628797119002e-01,2.768085526176312580e-02
7.131866097246958303e-01,3.938695253512458638e-02
6.972953194092672558e-01,4.388327860962240590e-02
6.965921009919653351e-01,6.240838011144207720e-02
7.109153451487832953e-01,7.074382997766318071e-02
6.940555608438969681e-01,2.541944920768648974e-02
6.995757079307184378e-01,5.864803773268811860e-02
6.974470634595569818e-01,4.583029095135286030e-02
7.146170628185842810e-01,4.741397478119543235e-02
7.080008024876450756e-01,6.452375788000969115e-02
